a,b,c,d,e,f,g,h,i,j,k,l,label,m,n,o,p,q,r,s,t
-3334.66274148,14315.841081,3558.91060215,-8445.94016518,11288.8642714,-9338.21888796,3966.15014043,840.974794064,4309.47517777,-239.227184731,-3771.40136683,9530.9971305,bad_luck_brian,902.158535023,-470.076701011,-6189.83663358,229.863716578,1276.62277751,924.862886085,656.967956361,1882.65411569
-173.663378522,-14905.0874057,1489.26022714,-2299.11112388,-6057.21721694,-288.256182769,-8993.04242535,2626.62826103,1170.23026731,4968.6197463,4254.6773214,3819.91185101,evil_toddler,-3775.05035299,-4900.00691395,-4618.53120443,-1050.15477021,-7045.27845934,1033.39034842,-1994.25727521,-2445.9910928
531.530671137,12339.2373283,-6041.6768271,-1110.47067549,-4503.59281777,2264.85440104,-1925.20415362,2.35904276474,-3239.30874883,-3134.04489747,-2774.1693688,7170.47864453,good_guy_greg,6781.75864909,-1705.31866592,6013.76841048,-7961.55889962,-3620.72906274,6015.0921564,315.289904039,-35.7215740422
-4546.39992363,7607.94664461,27207.3405521,11893.3606066,2311.46108587,-309.93593009,-436.108870528,5339.08705202,2829.16719839,-2541.80808564,1845.41714422,-1455.29524091,socially_awkward_penguin,413.384819708,809.422552259,1970.15296668,-648.094110506,-1230.4797973,125.413600497,86.118105446,578.320938038
32998.3254288,-3918.6405892,-5723.99026998,6248.72414735,9623.61576566,5538.59541363,-3600.36706518,3864.0664481,-1341.0904823,-3246.53719226,2943.55052109,4280.57086391,unpopular_opinion_puffin,-3247.61034615,1701.73423977,6380.87260667,-303.407669772,1801.41502905,-1228.45529833,3396.55447806,-1811.36863186
-18907.7443006,-10158.1520189,-8810.44838589,17001.8502764,2477.99659589,-3717.58425017,9774.96115943,-10088.4802763,1352.80480527,2717.64541048,-1541.10995225,1895.07890792,advice_god,-1717.63813178,-2666.43427914,686.456560302,-1063.57799537,-653.483293636,-635.458063211,-256.494480296,-1816.54454799
1012.9376688,11053.9526759,-10039.8088958,2961.37198961,-6466.43727726,-10693.1984067,7191.11287557,5686.28615622,-461.856823632,-4029.7039049,1096.24728537,284.417410734,paranoid_parrot,2822.45713212,-556.896321072,-1142.03873939,-1734.63285923,734.41071739,-1512.37453785,-268.665308466,-3701.0418966
-18011.3496055,-11357.6958279,-1281.85282482,1929.29563025,-1859.39931994,2947.67922535,-4433.18417223,1748.76590884,-1557.82440636,-4253.35687332,-1798.14955526,-4313.40313719,minor_mistake_marvin,-147.623322061,-733.031534007,-3768.79837418,4247.39237876,-1700.68220478,6682.79502921,3867.71686083,1497.80586137
-18757.1630564,-13544.4561381,3084.02342573,-4555.54561282,-1892.65884069,2613.8595071,-3439.78260827,1963.48025367,-6870.93446853,-6926.38978071,-7436.46503288,1199.03544841,first_day_on_the_internet_kid,-1806.81147574,5114.03935295,-1506.97836856,-4833.31214965,1092.87579037,-5455.51699896,-1976.88008007,-407.908974708
15903.4059832,1544.16524568,-13984.8793645,5475.05668055,-6067.07030327,-16119.0971839,2434.98570397,13091.0735214,1597.29690234,115.622979846,-1172.43286852,-4804.53720699,paranoid_parrot,-2458.74919919,1058.56610871,-971.885972168,-1036.44179159,4852.70725386,-1558.21500446,396.49966234,-3730.57607546
-5097.58593924,7897.28872953,29669.4057794,14175.3614983,1244.81595699,-1311.20920412,-1833.87215407,5916.07320952,3699.45821356,-1195.67454614,2930.92832998,-1854.06944316,socially_awkward_penguin,1004.04977003,-241.83067883,3010.71956574,-244.136296196,-512.789919177,-1003.06659192,-374.037633021,-193.61827275
898.19359056,-13629.0424075,1194.78254879,-2700.59848581,-5929.22605459,-807.530989518,-8199.04936416,1430.39705596,2189.07277561,5412.50852043,3377.62730767,3836.04886147,evil_toddler,-2840.01016263,-5172.8684773,-4063.19898214,-816.297250834,-5830.51060124,459.212228742,-984.041817929,-2825.2001203
-18222.5328968,-12329.9929541,2611.36619791,-4249.63111362,-970.767391164,1792.79489316,-3102.59968069,696.206497324,-5935.11879812,-6736.06546489,-7935.45670301,-38.5035094609,first_day_on_the_internet_kid,-1653.62190496,7001.84190551,-1035.89595086,-4812.93572384,1306.69470038,-5970.18952205,-1979.45435974,-1470.82844729
1438.09072989,16895.4660373,-7642.23564856,-1022.80124232,-6374.27803403,878.802382615,-4157.81699785,-4434.94877857,4009.29118884,1259.35061041,-5388.50805782,3545.04207736,good_guy_greg,5314.0157508,2539.16286229,8149.62660773,-3124.49670276,-4465.2611415,3024.73315161,-1442.34075534,-3283.53202136
-2930.51464755,8344.08136293,-5937.78593079,-359.046728131,-5019.01273737,15308.9996315,4478.67108436,2889.62283997,11265.3174588,-6141.42956901,2937.32153179,2145.86808069,business_cat,3465.69269751,-503.528157326,-5902.24281845,-3787.69844704,2492.06433183,-328.482295168,-341.570532868,1028.68986596
-17880.6097848,-11607.2764662,2291.53633993,-3742.16491977,-340.562233521,1611.21307253,-3100.09951364,1235.22908578,-6179.82951156,-6152.24558374,-7431.3712293,206.831065269,first_day_on_the_internet_kid,-1326.17185039,6554.18790009,-1897.65673957,-4945.41860941,388.244858269,-5372.57031556,-2113.43718939,-1099.25584864
-4510.86211019,7852.63703262,2018.62651105,-2739.90697312,-4943.63561061,-510.57091873,-995.823911862,-1903.43394157,-1702.73927434,-4173.97504365,-6804.75804837,-6100.94447517,confession_bear,379.303038487,-8462.24467026,762.790926021,4971.52358838,-1267.62126161,-854.000291012,8.2051582231,-1500.56108683
-2463.63771988,14454.6886581,4598.06571039,-9506.83603291,9832.84833923,-9279.11520269,5534.67841519,-1101.57765589,5974.19855899,2261.08623582,-5261.4670407,7514.32069059,bad_luck_brian,449.250842436,1270.80652325,-4439.15230515,422.669204343,1687.14057667,-984.785833756,1722.11701373,-1789.43023818
27564.9796931,-4595.98066846,-5534.41950534,6624.5420527,10306.0892634,8672.42198477,-7986.46001458,5044.28176877,-6800.55349099,-5081.6926031,457.643893094,7474.57243843,unpopular_opinion_puffin,-9314.5823741,-1044.77531556,6088.87326454,7873.4858534,2214.14745497,-2350.6747364,2682.28240072,-3100.1718565
-18094.3633254,-12483.0227083,2722.3368791,-4322.66979739,-857.321941212,1236.60144625,-2712.413468,1069.42920536,-5598.17051786,-6605.09363488,-7606.71877555,212.467189323,first_day_on_the_internet_kid,-1310.43230229,8071.37074362,-2204.86001927,-5008.65437868,-426.906681696,-4990.13283668,-3323.0277061,-1016.75582809
21211.7652215,-18442.4295762,10087.1606883,-13501.0838918,-7167.16170151,-492.433739945,15647.6901934,-2032.7384561,3422.67503987,-5262.13423263,2206.88399738,-440.533362972,sudden_clarity_clarence,1310.56820541,-1750.3491376,7462.96905167,2469.44160769,-549.44070655,-2504.79773508,3280.67819591,-1252.47134606
6219.4256573,20970.6923261,3046.23362391,1472.80391146,-6290.26013462,-1584.46289546,3875.41324647,-8312.81361338,-8251.51046393,3452.23303137,5287.1007866,-4830.83333203,high_expectations_asian_father,-4577.10219366,7256.13396531,-2472.16900533,1156.76810113,-2821.75054185,-1401.5128257,4449.06296571,-1930.19990832
-3647.85667061,11227.0719938,-2523.71452123,-0.372588271236,-3158.19430569,1150.52416893,-3676.50960643,-1676.51786145,1502.09734059,-3973.20226471,-5720.84336659,-5361.87485783,confession_bear,-478.351886371,-3392.45288147,4101.59500906,6759.0723859,-1952.22329835,684.825341751,-70.2188026566,-1786.72210607
-10976.3332578,1747.22932715,-3264.30623219,-8977.86301494,9311.44453546,-8695.72241814,-7084.85961573,-7118.25209501,3453.00781287,-5677.22916031,9186.80233353,-5250.57781729,sheltered_college_freshman,-2037.88261753,-1328.82170538,3428.82999924,-956.507178108,1358.68458604,-231.692732989,1362.75725306,-657.895402519
-5995.78636882,8848.72893389,879.617340047,-3694.88215084,-2647.80806257,251.573152695,-5092.08881889,-1471.78500492,787.242650337,691.506934455,-9806.95320381,-5508.86522742,confession_bear,-4224.87709177,-3408.1779068,-372.263769186,8320.04212229,-144.856051765,-309.557326716,-3778.21821717,-1130.56102299
10742.986398,-16772.4540392,4947.06717244,-3392.51587171,-6522.62599377,-541.351686087,-8583.34927798,-1812.87116268,1970.09187697,13705.4921707,-3467.20793484,-297.074195918,lazy_college_senior,-1287.63508417,-4763.15304773,-2832.70522858,-1136.01646243,-651.209244807,-4583.47379887,1803.81671495,8142.7623618
1230.69499978,15923.5778678,3551.02537776,-1198.9549049,-3970.93335836,2240.79940445,-654.699953355,-5584.33654087,-7407.08507161,6922.34658486,1926.38251706,-2767.36402827,high_expectations_asian_father,-9282.58500297,7762.12564015,-2168.83590787,5345.17690082,304.402776624,-3049.21065529,3067.68828048,-4147.25476129
30505.8335324,-2962.78384192,-5152.60409237,4916.00716922,9347.8129021,6555.36376313,-3925.4627806,3357.14953751,-4327.12663643,-1244.28353987,259.668243967,5532.5880476,unpopular_opinion_puffin,-3735.18134638,-2467.09069557,5318.35218215,962.424417056,5371.36578834,179.872504786,3336.05776508,-3345.52501919
16145.8974452,456.519321547,-14619.125065,6522.04535913,-5963.90885168,-16550.6674885,3535.95538285,17107.3241883,-650.606691775,-2739.13839592,207.533700644,-3962.92797796,paranoid_parrot,-1308.27517775,-585.411737957,-1618.27790596,-4484.36822808,2603.13542343,2095.65498758,-451.187320444,2160.69399581
10672.6323744,18081.1057994,7079.20899286,-2033.51725665,-4484.25858867,-3071.67249448,-729.247249455,-4636.35426388,1611.45870893,5362.47248833,3698.9743471,2173.20412351,bad_luck_brian,1782.35736245,3392.25594903,-804.457290111,-5912.26385358,-5838.84100948,1209.25955576,-377.65926546,138.88917652
-18739.3944341,-9112.85389197,-9383.84618738,18978.396459,2507.50980449,-3178.61282553,10838.7700321,-10631.180635,3554.54220223,2759.92705895,-2387.72616635,1394.59712151,advice_god,-2847.99672699,420.264449804,2428.38051582,-0.795499233615,-648.044434271,232.904727008,-2030.00295342,418.070424353
-3365.55809435,13182.747932,3161.27622252,-8705.17941128,12660.8877977,-6744.50276593,4068.06137686,1389.05840532,3752.98168358,-2838.42484638,-4608.65731468,9667.59973622,bad_luck_brian,394.318700484,245.206246614,-5161.69888047,480.940804677,1474.86234971,0.245711205149,2776.12720393,3135.23588874
-18255.3802916,-11238.4756233,-595.525539121,-1492.54329966,34.5973922646,3054.8373337,-2098.94223072,3894.98247378,-1797.56636316,-552.423376857,1250.0094128,-1729.68005057,minor_mistake_marvin,-2151.4622117,-416.50231154,-4538.86277423,2569.07256967,1113.67021852,7417.9785607,7701.00378115,-57.5231483173
-12260.2774475,-35.3806172413,-2518.61217912,-8965.93840275,8705.11859288,-6969.48826678,-7266.54984979,-4967.86155851,1316.1466099,-4969.48900133,9713.52199853,-1054.58364337,sheltered_college_freshman,-3184.38397073,-1677.34651769,3199.0509825,-555.522831474,549.511168011,2637.59553547,-1989.80460993,5817.91756198
-18783.1108854,-12616.8583974,456.599384805,-1605.24311731,-460.846927491,3683.7281404,-2311.05090795,4756.37707974,-3154.86252295,-1536.10835061,2217.42133813,994.67876958,minor_mistake_marvin,-2923.80229538,-1348.13124194,-5512.78766276,2189.70438133,-161.786278218,4941.99368241,6793.366381,1629.46040819
-2190.96416128,15275.7297206,4493.10267048,-9248.49460378,9081.36884571,-8201.76588496,3434.88129288,-924.523335019,6515.77376056,3886.7450248,-5684.88846584,7242.43115539,bad_luck_brian,-1201.64151475,1883.2022062,-4686.8293472,1969.72202945,136.514238772,-661.691255717,638.652238351,-691.00996806
15821.4329908,-12815.468033,5596.92119619,-5946.29383173,-8036.73619162,-3476.29521589,-7396.05249949,-6822.04360005,6243.09609297,15035.2300756,-7352.22992917,205.282181942,lazy_college_senior,2548.35674153,-3621.2862624,894.288398313,-1754.526507,6618.25151379,-6971.57358866,5341.17119408,6618.28509672
-4171.33792787,8193.48194,27739.3084335,13255.991263,1685.86366167,-658.313523528,-1754.07535953,4995.72703913,2303.51573328,-328.476620431,717.330429818,-1851.11897508,socially_awkward_penguin,1614.9646427,-1839.79288545,1305.84057041,-2975.05052272,185.242494832,531.338918616,241.613725987,124.094597284
210.124092594,12507.2088689,-6016.51870317,-986.341825922,-4350.43800708,2115.56664275,-3166.77112585,-566.254065486,-2340.29953785,-365.35447667,-2995.2088669,4723.64435231,good_guy_greg,5365.33077312,-2424.18225438,7471.70848775,-5978.72098673,-1591.85208344,2046.71444392,3257.66025113,-4723.31231355
7830.50909552,20722.0270902,2727.42909719,1308.36587864,-7146.6472919,890.677392847,4114.58161092,-7824.98681075,-7167.64590917,3343.25358843,4835.19971495,-4319.65517234,high_expectations_asian_father,-5034.63985402,9890.9375782,-528.259269735,473.252209172,-5818.03512452,-1714.79849866,6875.41632,-747.278071694
-9151.92020419,-2317.61961138,-3006.32067366,2784.36537338,-8558.10557289,-4194.08640005,-7534.50335662,-4156.48790938,-2822.6590328,-374.087030299,6490.73555108,4410.90813,religion_pigeon,14780.3802481,5416.13276711,401.26882544,9890.79188884,2470.11468163,-3106.50157552,-1804.2238973,34.4287698523
-10444.979417,-4122.94807285,-4242.86769067,-3995.26187288,641.772868692,-3439.3506246,-1662.62898758,-96.8601044708,4410.55399718,8698.2873259,-2264.93539418,-3852.79691891,overly_attached_girlfriend,802.748595298,8636.08310586,6809.97330733,-1037.90465948,9560.66955081,9137.04287488,2690.48047994,-4267.07283282
-14197.2426977,-3574.48339414,-2108.92493901,1728.32421449,-1121.11513906,1652.93837079,-905.817719379,1528.25856362,4322.02331253,-228.001795354,1758.30748322,1988.9472886,overly_attached_girlfriend,1132.74994355,896.368421449,581.128294076,1825.9807511,1685.81997976,5981.90318291,6886.41581386,-2402.12172374
-18446.1002356,-13127.9870545,2889.88582803,-4473.4903217,-1652.552491,2028.50145202,-2991.31399498,1203.39375248,-6012.23467442,-7012.93440183,-7632.20319536,-72.5415975987,first_day_on_the_internet_kid,-1039.21526951,5605.69508372,-1143.91352138,-5386.79002252,1155.24365385,-5988.72272378,-1153.13167033,-1860.79914142
32244.5946774,-4672.81249782,-1454.88887073,3593.27233571,6313.64343762,120.940811936,-1554.96353002,-5539.72863246,-2052.07460852,-1940.446168,-1487.7600856,-6541.77571196,bad_joke_eel,6041.55555618,-2899.48553484,-4172.74616801,-790.464116608,2129.22206247,-965.150650251,1555.46084867,-6061.2265213
-3993.75047555,7880.40077074,-7382.08148673,344.870701151,-6094.29539717,16329.3418131,33.1398021019,1813.98629808,13695.7588276,-6956.68128836,6242.55009397,170.745920899,business_cat,-1253.9352564,1300.16959735,-5738.70590176,-188.093571457,-1721.96382142,-2755.40839424,-1229.55183617,2682.4667203
